Id,SalePrice
2732,185059.91889020425
2733,185059.91889020425
2734,185059.91889020425
2735,185059.91889020425
2736,239241.17464515276
2737,185059.91889020425
2738,133455.76485142528
2739,170022.55343328693
2740,185059.91889020425
2741,185059.91889020425
2742,185059.91889020425
2743,170022.55343328693
2744,185059.91889020425
2745,185059.91889020425
2746,185059.91889020425
2747,185059.91889020425
2748,170022.55343328693
2749,185059.91889020425
2750,185059.91889020425
2751,185059.91889020425
2752,95539.49625101939
2753,185059.91889020425
2754,130815.44234197402
2755,142933.37869082723
2756,95539.49625101939
2757,95539.49625101939
2758,142933.37869082723
2759,166766.0279050783
2760,142933.37869082723
2761,170022.55343328693
2762,185059.91889020425
2763,185059.91889020425
2764,185059.91889020425
2765,239241.17464515276
2766,142933.37869082723
2767,133455.76485142528
2768,133455.76485142528
2769,185059.91889020425
2770,185059.91889020425
2771,185059.91889020425
2772,130815.44234197402
2773,166766.0279050783
2774,142933.37869082723
2775,142933.37869082723
2776,142933.37869082723
2777,166766.0279050783
2778,166766.0279050783
2779,130815.44234197402
2780,95539.49625101939
2781,95539.49625101939
2782,185059.91889020425
2783,166766.0279050783
2784,130815.44234197402
2785,142933.37869082723
2786,95539.49625101939
2787,142933.37869082723
2788,95539.49625101939
2789,195001.10806338527
2790,133455.76485142528
2791,185059.91889020425
2792,142933.37869082723
2793,166766.0279050783
2794,142933.37869082723
2795,142933.37869082723
2796,95539.49625101939
2797,142933.37869082723
2798,142933.37869082723
2799,166766.0279050783
2800,95539.49625101939
2801,95539.49625101939
2802,142933.37869082723
2803,133455.76485142528
2804,185059.91889020425
2805,95539.49625101939
2806,95539.49625101939
2807,185059.91889020425
2808,185059.91889020425
2809,170022.55343328693
2810,185059.91889020425
2811,185059.91889020425
2812,170022.55343328693
2813,133455.76485142528
2814,133455.76485142528
2815,95539.49625101939
2816,185059.91889020425
2817,185059.91889020425
2818,147767.44211990625
2819,138475.5859269747
2820,185059.91889020425
2821,142933.37869082723
2822,166766.0279050783
2823,195001.10806338527
2824,170022.55343328693
2825,185059.91889020425
2826,185059.91889020425
2827,142933.37869082723
2828,239241.17464515276
2829,133455.76485142528
2830,239241.17464515276
2831,185059.91889020425
2832,185059.91889020425
2833,185059.91889020425
2834,239241.17464515276
2835,185059.91889020425
2836,239241.17464515276
2837,185059.91889020425
2838,185059.91889020425
2839,239241.17464515276
2840,185059.91889020425
2841,239241.17464515276
2842,239241.17464515276
2843,239241.17464515276
2844,170022.55343328693
2845,185059.91889020425
2846,239241.17464515276
2847,239241.17464515276
2848,185059.91889020425
2849,239241.17464515276
2850,239241.17464515276
2851,239241.17464515276
2852,239241.17464515276
2853,239241.17464515276
2854,200764.31383833173
2855,185059.91889020425
2856,239241.17464515276
2857,239241.17464515276
2858,185059.91889020425
2859,166766.0279050783
2860,133455.76485142528
2861,185059.91889020425
2862,239241.17464515276
2863,185059.91889020425
2864,239241.17464515276
2865,102011.42016452327
2866,138475.5859269747
2867,142933.37869082723
2868,142933.37869082723
2869,142933.37869082723
2870,185059.91889020425
2871,142933.37869082723
2872,95539.49625101939
2873,142933.37869082723
2874,142933.37869082723
2875,130815.44234197402
2876,166766.0279050783
2877,166766.0279050783
2878,166766.0279050783
2879,142933.37869082723
2880,142933.37869082723
2881,142933.37869082723
2882,142933.37869082723
2883,142933.37869082723
2884,166766.0279050783
2885,166766.0279050783
2886,239241.17464515276
2887,95539.49625101939
2888,142933.37869082723
2889,95539.49625101939
2890,95539.49625101939
2891,142933.37869082723
2892,95539.49625101939
2893,130815.44234197402
2894,142933.37869082723
2895,200764.31383833173
2896,200764.31383833173
2897,185059.91889020425
2898,133455.76485142528
2899,185059.91889020425
2900,170022.55343328693
2901,185059.91889020425
2902,185059.91889020425
2903,185059.91889020425
2904,185059.91889020425
2905,185059.91889020425
2906,133455.76485142528
2907,138475.5859269747
2908,185059.91889020425
2909,133455.76485142528
2910,102011.42016452327
2911,138475.5859269747
2912,185059.91889020425
2913,138475.5859269747
2914,138475.5859269747
2915,138475.5859269747
2916,138475.5859269747
2917,185059.91889020425
2918,147767.44211990625
2919,239241.17464515276
